GameId,SeasonYear,OffenseTeam,ConversionSuccess,ShortYardage,IsRush,MediumYardage,IsPass,IsGoForIt,LongYardage,IsTouchdown,IsIncomplete,YardsToGo,DownToGoRatio,Yards,YardLineFixed,FieldPosition
2021122611,2021,WAS,,0,0,1,0,0,0,0,0,6,1.2,0,45,0.45
2021122611,2021,DAL,,1,0,0,0,0,0,0,0,1,0.2,0,10,0.1
2021122700,2021,NO,,0,0,0,0,0,1,0,0,16,3.2,0,19,0.19
2021122700,2021,NO,,0,0,0,0,0,1,0,0,13,2.6,0,22,0.22
2021122700,2021,MIA,,1,0,0,0,0,0,0,0,1,0.2,0,46,0.46
2021122700,2021,NO,,0,0,0,0,0,1,0,0,18,3.6,0,26,0.26
2021122700,2021,MIA,,0,0,0,0,0,1,0,0,10,2.0,0,28,0.28
2021122700,2021,NO,,0,0,1,0,0,0,0,0,4,0.8,0,31,0.31
2021122700,2021,NO,,0,0,0,0,0,1,0,0,11,2.2,0,48,0.48
2021122700,2021,NO,,0,0,1,0,0,0,0,0,6,1.2,0,39,0.39
2021122700,2021,MIA,,1,0,0,0,0,0,0,0,1,0.2,0,28,0.28
2021122700,2021,MIA,,0,0,1,0,0,0,0,0,4,0.8,0,39,0.39
2021122610,2021,DEN,,0,0,0,0,0,1,0,0,13,2.6,0,48,0.48
2021122700,2021,NO,0.0,1,0,0,1,1,0,0,1,1,0.2,0,38,0.38
2021122700,2021,NO,1.0,1,1,0,0,1,0,0,0,1,0.2,3,29,0.29
2021122700,2021,NO,,0,0,0,0,0,1,0,0,31,6.2,0,16,0.16
2021122608,2021,SEA,,0,0,1,0,0,0,0,0,4,0.8,0,43,0.43
2021122005,2021,IND,,0,0,1,0,0,0,0,0,3,0.6,0,33,0.33
2021122004,2021,BUF,,0,0,0,0,0,1,0,0,8,1.6,0,45,0.45
2021122004,2021,BUF,,0,0,0,0,0,1,0,0,16,3.2,0,6,0.06
2021122004,2021,CAR,0.0,0,0,1,1,1,0,0,1,5,1.0,0,10,0.1
2021122004,2021,CAR,1.0,1,0,0,1,1,0,0,0,2,0.4,9,39,0.39
2021122004,2021,BUF,,0,0,1,0,0,0,0,0,3,0.6,0,8,0.08
2021122004,2021,CAR,,0,0,1,0,0,0,0,0,6,1.2,0,48,0.48
2021122004,2021,CAR,0.0,1,0,0,1,1,0,0,1,1,0.2,0,0,0.0
2021122004,2021,CAR,0.0,0,0,0,1,1,1,0,1,9,1.8,0,24,0.24
2021122004,2021,CAR,,0,0,0,0,0,1,0,0,8,1.6,0,30,0.3
2021122003,2021,CLE,,0,0,1,0,0,0,0,0,3,0.6,0,30,0.3
2021122003,2021,CLE,1.0,0,0,1,1,1,0,1,0,5,1.0,6,6,0.06
2021122003,2021,LV,,0,0,1,0,0,0,0,0,6,1.2,0,35,0.35
2021122003,2021,LV,,1,0,0,0,0,0,0,0,1,0.2,0,40,0.4
2021122003,2021,LV,,0,0,0,0,0,1,0,0,9,1.8,0,21,0.21
2021122003,2021,CLE,,0,0,1,0,0,0,0,0,3,0.6,0,38,0.38
2021122003,2021,LV,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2021122003,2021,LV,,0,0,1,0,0,0,0,0,5,1.0,0,5,0.05
2021122003,2021,CLE,,1,0,0,0,0,0,0,0,2,0.4,0,16,0.16
2021122003,2021,LV,,0,0,1,0,0,0,0,0,3,0.6,0,43,0.43
2021122003,2021,CLE,,1,0,0,0,0,0,0,0,2,0.4,0,42,0.42
2021122003,2021,LV,,0,0,0,0,0,1,0,0,21,4.2,0,44,0.44
2021122003,2021,CLE,,0,0,1,0,0,0,0,0,4,0.8,0,45,0.45
2021122003,2021,CLE,,0,0,0,0,0,1,0,0,18,3.6,0,38,0.38
2021122002,2021,WAS,,0,0,0,0,0,1,0,0,9,1.8,-10,39,0.39
2021122005,2021,NE,,0,0,1,0,0,0,0,0,4,0.8,0,31,0.31
2021122005,2021,NE,,0,0,0,0,0,1,1,0,9,1.8,0,32,0.32
2021122002,2021,PHI,,0,0,1,0,0,0,0,0,6,1.2,0,19,0.19
2021122002,2021,WAS,,0,0,1,0,0,0,0,0,3,0.6,0,49,0.49
2021122001,2021,NYJ,,0,0,0,0,0,1,0,0,22,4.4,0,43,0.43
2021122001,2021,MIA,,1,0,0,0,0,0,0,0,1,0.2,0,48,0.48
2021122001,2021,MIA,1.0,1,1,0,0,1,0,0,0,1,0.2,2,24,0.24
2021122001,2021,NYJ,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2021122001,2021,NYJ,,0,0,0,0,0,1,0,0,8,1.6,0,45,0.45
2021122001,2021,MIA,,0,0,1,0,0,0,0,0,6,1.2,0,6,0.06
2021122001,2021,MIA,1.0,1,1,0,0,1,0,0,0,1,0.2,6,39,0.39
2021122001,2021,NYJ,,0,0,0,0,0,1,0,0,9,1.8,0,35,0.35
2021122001,2021,MIA,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2021122000,2021,MIN,,0,0,1,0,0,0,0,0,3,0.6,0,39,0.39
2021122000,2021,CHI,0.0,0,0,1,1,1,0,0,1,4,0.8,0,14,0.14
2021122000,2021,MIN,,1,0,0,0,0,0,0,0,1,0.2,0,13,0.13
2021122000,2021,MIN,0.0,0,0,1,1,1,0,0,1,3,0.6,0,46,0.46
2021122000,2021,CHI,,0,0,0,0,0,1,0,0,13,2.6,0,16,0.16
2021122000,2021,CHI,1.0,1,0,0,1,1,0,0,0,1,0.2,12,25,0.25
2021122000,2021,MIN,,0,0,0,0,0,1,0,0,7,1.4,0,15,0.15
2021122000,2021,CHI,,0,0,1,0,0,0,0,0,5,1.0,0,21,0.21
2021122000,2021,MIN,,0,0,1,0,0,0,0,0,3,0.6,0,42,0.42
2021121908,2021,NO,,0,0,0,0,0,1,0,0,11,2.2,0,43,0.43
2021121908,2021,NO,,0,0,0,0,0,1,0,0,8,1.6,0,48,0.48
2021121908,2021,TB,,0,0,0,0,0,1,0,0,20,4.0,0,15,0.15
2021122002,2021,WAS,,0,0,0,0,0,1,0,0,16,3.2,0,19,0.19
2021122002,2021,WAS,,0,0,0,0,0,1,0,0,11,2.2,0,24,0.24
2021122002,2021,WAS,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2021122002,2021,PHI,,1,0,0,0,0,0,0,0,2,0.4,0,2,0.02
2021122002,2021,WAS,,1,0,0,0,0,0,0,0,2,0.4,0,28,0.28
2021122002,2021,PHI,,0,0,1,0,0,0,0,0,4,0.8,0,41,0.41
2021122002,2021,PHI,1.0,1,1,0,0,1,0,0,0,1,0.2,7,38,0.38
2021122002,2021,WAS,,0,0,1,0,0,0,0,0,4,0.8,0,4,0.04
2021121908,2021,NO,,0,0,1,0,0,0,0,0,4,0.8,0,43,0.43
2021121908,2021,TB,0.0,1,0,0,1,1,0,0,1,1,0.2,0,36,0.36
2021121908,2021,NO,,0,0,0,0,0,1,0,0,12,2.4,0,16,0.16
2021121908,2021,NO,,0,0,0,0,0,1,0,0,8,1.6,0,34,0.34
2021121908,2021,NO,,0,0,0,0,0,1,0,0,10,2.0,0,10,0.1
2021121908,2021,TB,,0,0,1,0,0,0,0,0,4,0.8,0,42,0.42
2021121908,2021,TB,,0,0,0,0,0,1,0,0,12,2.4,0,38,0.38
2021121908,2021,NO,,0,0,0,0,0,1,0,0,7,1.4,0,21,0.21
2021121908,2021,NO,,0,0,0,0,0,1,0,0,11,2.2,0,40,0.4
2021121907,2021,LA,,0,0,0,0,0,1,0,0,9,1.8,0,17,0.17
2021121907,2021,LA,,0,0,0,0,0,1,0,0,15,3.0,0,8,0.08
2021121907,2021,SEA,,0,0,0,0,0,1,0,0,14,2.8,0,38,0.38
2021121907,2021,SEA,,0,0,1,0,0,0,0,0,5,1.0,0,40,0.4
2021121907,2021,SEA,,0,0,1,0,0,0,0,0,4,0.8,0,41,0.41
2021121907,2021,SEA,,0,0,0,0,0,1,0,0,17,3.4,0,21,0.21
2021121907,2021,SEA,,0,0,1,0,0,0,0,0,6,1.2,0,21,0.21
2021121907,2021,LA,,0,0,0,0,0,1,0,0,18,3.6,0,41,0.41
2021121907,2021,SEA,,0,0,0,0,0,1,0,0,20,4.0,0,21,0.21
2021121907,2021,SEA,,0,0,0,0,0,1,0,0,12,2.4,0,48,0.48
2021121907,2021,LA,,0,0,1,0,0,0,0,0,5,1.0,0,37,0.37
2021121907,2021,LA,,0,0,0,0,0,1,0,0,10,2.0,0,42,0.42
2021121905,2021,CIN,,0,0,1,0,0,0,0,0,5,1.0,0,42,0.42
2021121905,2021,DEN,,0,0,0,0,0,1,0,0,13,2.6,0,37,0.37
2021121905,2021,CIN,,0,0,1,0,0,0,0,0,4,0.8,0,34,0.34
2021121905,2021,DEN,,1,0,0,0,0,0,0,0,1,0.2,0,33,0.33
2021121905,2021,DEN,,0,0,0,0,0,1,0,0,8,1.6,0,19,0.19
2021121905,2021,CIN,,1,0,0,0,0,0,0,0,1,0.2,0,34,0.34
2021121905,2021,DEN,,0,0,1,0,0,0,0,0,6,1.2,0,36,0.36
2021121905,2021,CIN,,0,0,0,0,0,1,0,0,11,2.2,0,27,0.27
2021121905,2021,CIN,,0,0,1,0,0,0,0,0,6,1.2,0,32,0.32
2021121905,2021,DEN,,0,0,1,0,0,0,0,0,4,0.8,0,40,0.4
2021121905,2021,CIN,,0,0,0,0,0,1,0,0,11,2.2,0,9,0.09
2021121908,2021,TB,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2021121908,2021,TB,,0,0,0,0,0,1,0,0,11,2.2,0,46,0.46
2021121908,2021,NO,,0,0,1,0,0,0,0,0,4,0.8,0,48,0.48
2021121904,2021,TEN,0.0,0,0,0,1,1,1,0,0,7,1.4,6,16,0.16
2021121904,2021,TEN,1.0,1,1,0,0,1,0,0,0,1,0.2,1,33,0.33
2021121904,2021,PIT,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2021121600,2021,KC,0.0,1,0,0,1,1,0,0,1,1,0.2,0,2,0.02
2021121600,2021,LAC,0.0,1,0,0,1,1,0,0,1,2,0.4,0,28,0.28
2021121600,2021,KC,,0,0,0,0,0,1,0,0,8,1.6,0,14,0.14
2021121600,2021,LAC,0.0,1,0,0,1,1,0,0,1,1,0.2,0,1,0.01
2021121600,2021,LAC,1.0,1,1,0,0,1,0,0,0,1,0.2,2,33,0.33
2021121600,2021,KC,,0,0,0,0,0,1,0,0,7,1.4,0,10,0.1
2021121600,2021,LAC,0.0,0,0,1,1,1,0,0,1,5,1.0,0,5,0.05
2021121300,2021,ARI,1.0,0,0,0,1,1,1,0,0,9,1.8,47,14,0.14
2021121300,2021,ARI,0.0,1,1,0,0,1,0,0,0,1,0.2,0,37,0.37
2021121300,2021,LA,,0,0,0,0,0,1,0,0,15,3.0,0,15,0.15
2021121906,2021,ATL,0.0,1,0,0,1,1,0,0,1,1,0.2,0,1,0.01
2021121906,2021,SF,,0,0,0,0,0,1,0,0,9,1.8,0,10,0.1
2021121906,2021,SF,,0,0,1,0,0,0,0,0,5,1.0,0,12,0.12
2021121906,2021,ATL,,1,0,0,0,0,0,0,0,2,0.4,0,30,0.3
2021121300,2021,LA,,0,0,1,0,0,0,0,0,3,0.6,0,17,0.17
2021121300,2021,ARI,1.0,1,1,0,0,1,0,1,0,1,0.2,1,1,0.01
2021121300,2021,LA,,0,0,1,0,0,0,0,0,6,1.2,0,37,0.37
2021121300,2021,ARI,,0,0,0,0,0,1,0,0,16,3.2,0,19,0.19
2021121211,2021,CHI,0.0,0,0,0,1,1,1,0,0,13,2.6,1,27,0.27
2021121211,2021,CHI,,0,0,1,0,0,0,0,0,5,1.0,0,32,0.32
2021121211,2021,CHI,,1,0,0,0,0,0,0,0,1,0.2,0,36,0.36
2021121211,2021,GB,,0,0,1,0,0,0,0,0,5,1.0,0,49,0.49
2021121211,2021,CHI,,0,0,0,0,0,1,0,0,11,2.2,0,12,0.12
2021121211,2021,GB,,1,0,0,0,0,0,0,0,2,0.4,0,2,0.02
2021121904,2021,PIT,,0,0,1,0,0,0,0,0,6,1.2,0,27,0.27
2021121904,2021,TEN,,0,0,0,0,0,1,0,0,7,1.4,0,49,0.49
2021121904,2021,PIT,,0,0,1,0,0,0,0,0,3,0.6,0,45,0.45
2021121903,2021,NYG,0.0,0,0,1,1,1,0,0,1,5,1.0,0,9,0.09
2021121903,2021,DAL,,0,0,1,0,0,0,0,0,6,1.2,0,49,0.49
2021121903,2021,NYG,,0,0,1,0,0,0,0,0,5,1.0,0,24,0.24
2021121903,2021,NYG,,1,0,0,0,0,0,0,0,1,0.2,0,28,0.28
2021121903,2021,DAL,,0,0,1,0,0,0,0,0,4,0.8,0,42,0.42
2021121903,2021,NYG,0.0,1,1,0,0,1,0,0,0,1,0.2,0,29,0.29
2021121903,2021,DAL,,0,0,1,0,0,0,0,0,5,1.0,0,44,0.44
2021121903,2021,NYG,,0,0,0,0,0,1,0,0,14,2.8,0,24,0.24
2021121903,2021,DAL,,0,0,0,0,0,1,0,0,16,3.2,0,24,0.24
2021121903,2021,NYG,,0,0,1,0,0,0,0,0,5,1.0,0,17,0.17
2021121902,2021,JAX,1.0,0,0,0,1,1,1,0,0,10,2.0,11,0,0.0
2021121902,2021,JAX,1.0,0,0,0,1,1,1,0,0,10,2.0,15,25,0.25
2021121902,2021,JAX,,0,0,1,0,0,0,0,0,6,1.2,0,8,0.08
2021121902,2021,HOU,,0,0,0,0,0,1,0,0,12,2.4,0,42,0.42
2021121902,2021,HOU,,0,0,1,0,0,0,0,0,6,1.2,0,34,0.34
2021121902,2021,JAX,,0,0,0,0,0,1,0,0,17,3.4,0,11,0.11
2021121902,2021,HOU,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2021121901,2021,ARI,1.0,1,1,0,0,1,0,0,0,2,0.4,3,9,0.09
2021121901,2021,DET,,0,0,0,0,0,1,0,0,7,1.4,0,27,0.27
2021121901,2021,DET,,0,0,0,0,0,1,0,0,7,1.4,0,49,0.49
2021121901,2021,ARI,0.0,0,0,1,1,1,0,0,1,6,1.2,0,30,0.3
2021121901,2021,DET,,0,0,0,0,0,1,0,0,8,1.6,0,29,0.29
2021121901,2021,ARI,,0,0,1,0,0,0,0,0,3,0.6,0,11,0.11
2021121901,2021,DET,1.0,1,0,0,1,1,0,0,0,1,0.2,6,28,0.28
2021121901,2021,ARI,0.0,0,0,1,1,1,0,0,1,3,0.6,0,3,0.03
2021121904,2021,TEN,,0,0,1,0,0,0,0,0,5,1.0,0,8,0.08
2021121901,2021,DET,,0,0,0,0,0,1,0,0,13,2.6,0,18,0.18
2021121901,2021,ARI,,0,0,0,0,0,1,0,0,15,3.0,0,44,0.44
2021121901,2021,DET,,0,0,0,0,0,1,0,0,7,1.4,0,41,0.41
2021121901,2021,DET,,1,0,0,0,0,0,0,0,2,0.4,0,46,0.46
2021121901,2021,ARI,,0,0,0,0,0,1,0,0,12,2.4,0,23,0.23
2021121900,2021,BAL,,0,0,1,0,0,0,0,0,6,1.2,0,20,0.2
2021121900,2021,BAL,,1,0,0,0,0,0,0,0,1,0.2,0,15,0.15
2021121900,2021,GB,,0,0,0,0,0,1,0,0,19,3.8,0,41,0.41
2021121900,2021,BAL,,0,0,0,0,0,1,0,0,15,3.0,0,32,0.32
2021121900,2021,GB,,0,0,1,0,0,0,0,0,4,0.8,0,13,0.13
2021121900,2021,BAL,,0,0,1,0,0,0,0,0,3,0.6,-4,3,0.03
2021121900,2021,BAL,1.0,1,1,0,0,1,0,0,0,1,0.2,3,20,0.2
2021121600,2021,LAC,,0,0,0,0,0,1,0,0,15,3.0,0,39,0.39
2021121902,2021,HOU,,0,0,0,0,0,1,0,0,9,1.8,0,34,0.34
2021121902,2021,HOU,,0,0,1,0,0,0,0,0,4,0.8,0,39,0.39
2021121902,2021,JAX,,0,0,1,0,0,0,0,0,5,1.0,0,17,0.17
2021121902,2021,JAX,,1,0,0,0,0,0,0,0,2,0.4,0,42,0.42
2021121902,2021,HOU,,0,0,1,0,0,0,0,0,6,1.2,0,44,0.44
2021121211,2021,GB,1.0,1,0,0,1,1,0,1,0,2,0.4,2,2,0.02
2021121211,2021,GB,,0,0,0,0,0,1,0,0,9,1.8,0,21,0.21
2021121211,2021,CHI,,0,0,0,0,0,1,0,0,7,1.4,0,40,0.4
2021121210,2021,BUF,,1,0,0,0,0,0,0,0,2,0.4,0,7,0.07
2021121210,2021,BUF,1.0,0,0,1,1,1,0,0,0,4,0.8,5,40,0.4
2021121210,2021,TB,,0,0,0,0,0,1,0,0,16,3.2,0,35,0.35
2021121210,2021,TB,,0,0,0,0,0,1,0,0,9,1.8,0,11,0.11
2021121210,2021,TB,,0,0,0,0,0,1,0,0,7,1.4,0,38,0.38
2021121210,2021,BUF,1.0,1,1,0,0,1,0,0,0,1,0.2,4,30,0.3
2021121210,2021,BUF,,1,0,0,0,0,0,0,0,2,0.4,0,45,0.45
2021121210,2021,BUF,,0,0,0,0,0,1,0,0,15,3.0,0,37,0.37
2021121210,2021,TB,,0,0,1,0,0,0,0,0,5,1.0,0,40,0.4
2021121210,2021,BUF,,0,0,0,0,0,1,0,0,11,2.2,0,38,0.38
2021121901,2021,ARI,,0,0,0,0,0,1,0,0,10,2.0,0,41,0.41
2021121901,2021,DET,,0,0,0,0,0,1,0,0,8,1.6,0,19,0.19
2021121901,2021,DET,,0,0,1,0,0,0,0,0,3,0.6,0,14,0.14
2021121900,2021,GB,,0,0,0,0,0,1,0,0,19,3.8,0,9,0.09
2021121900,2021,GB,,0,0,0,0,0,1,0,0,14,2.8,0,14,0.14
2021121900,2021,BAL,1.0,0,0,1,1,1,0,0,0,6,1.2,11,14,0.14
2021121900,2021,BAL,0.0,0,0,1,1,1,0,0,1,6,1.2,0,29,0.29
2021121210,2021,BUF,,0,0,0,0,0,1,0,0,8,1.6,0,46,0.46
2021121209,2021,LAC,,0,0,1,0,0,0,0,0,6,1.2,0,20,0.2
2021121209,2021,NYG,,0,0,0,0,0,1,0,0,12,2.4,0,43,0.43
2021121209,2021,LAC,,0,0,1,0,0,0,0,0,6,1.2,0,8,0.08
2021121209,2021,NYG,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2021121209,2021,NYG,,1,0,0,0,0,0,0,0,2,0.4,0,0,0.0
2021121211,2021,GB,,0,0,0,0,0,1,0,0,10,2.0,0,44,0.44
2021121211,2021,CHI,,0,0,1,0,0,0,0,0,5,1.0,0,5,0.05
2021121208,2021,DEN,,0,0,0,0,0,1,0,0,10,2.0,0,5,0.05
2021121208,2021,DET,0.0,0,0,1,1,1,0,0,1,4,0.8,0,4,0.04
2021121208,2021,DEN,,0,0,0,0,0,1,0,0,8,1.6,0,39,0.39
2021121208,2021,DET,,0,0,1,0,0,0,0,0,6,1.2,0,18,0.18
2021121208,2021,DEN,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2021121208,2021,DET,,0,0,0,0,0,1,0,0,13,2.6,0,22,0.22
2021121207,2021,DAL,,0,0,1,0,0,0,0,0,3,0.6,0,20,0.2
2021121207,2021,WAS,1.0,1,1,0,0,1,0,1,0,1,0.2,1,1,0.01
2021121207,2021,DAL,,0,0,0,0,0,1,0,0,20,4.0,0,23,0.23
2021121207,2021,WAS,,0,0,0,0,0,1,0,0,12,2.4,0,18,0.18
2021121207,2021,DAL,,0,0,1,0,0,0,0,0,4,0.8,0,45,0.45
2021121207,2021,WAS,,0,0,0,0,0,1,0,0,15,3.0,0,20,0.2
2021121207,2021,DAL,,0,0,1,0,0,0,0,0,5,1.0,0,10,0.1
2021121207,2021,DAL,,0,0,1,0,0,0,0,0,4,0.8,0,41,0.41
2021121207,2021,DAL,,0,0,0,0,0,1,0,0,10,2.0,0,41,0.41
2021121207,2021,DAL,,0,0,1,0,0,0,0,0,5,1.0,0,36,0.36
2021121207,2021,WAS,,0,0,1,0,0,0,0,0,5,1.0,0,42,0.42
2021121210,2021,TB,,0,0,1,0,0,0,0,0,3,0.6,0,31,0.31
2021121207,2021,WAS,,0,0,0,0,0,1,0,0,13,2.6,0,36,0.36
2021121206,2021,TEN,,0,0,0,0,0,1,0,0,7,1.4,0,11,0.11
2021121206,2021,TEN,,0,0,0,0,0,1,0,0,10,2.0,0,36,0.36
2021121206,2021,JAX,,0,0,0,0,0,1,0,0,24,4.8,0,39,0.39
2021121206,2021,JAX,1.0,0,0,0,1,1,1,0,0,10,2.0,12,41,0.41
2021121206,2021,JAX,,0,0,1,0,0,0,0,0,5,1.0,0,27,0.27
2021121206,2021,TEN,,1,0,0,0,0,0,0,0,2,0.4,0,48,0.48
2021121206,2021,JAX,,0,0,1,0,0,0,0,0,5,1.0,0,45,0.45
2021121206,2021,TEN,,0,0,0,0,0,1,0,0,13,2.6,0,26,0.26
2021121206,2021,TEN,,0,0,1,0,0,0,0,0,4,0.8,0,29,0.29
2021121208,2021,DET,0.0,1,0,0,1,1,0,0,1,2,0.4,0,33,0.33
2021121205,2021,NYJ,0.0,0,0,0,1,1,1,0,0,10,2.0,8,34,0.34
2021121205,2021,NO,,0,0,0,0,0,1,0,0,12,2.4,0,23,0.23
2021121205,2021,NO,,0,0,1,0,0,0,0,0,3,0.6,0,19,0.19
2021121205,2021,NO,,0,0,0,0,0,1,0,0,7,1.4,0,13,0.13
2021121205,2021,NO,,1,0,0,0,0,0,0,0,2,0.4,0,8,0.08
2021121205,2021,NYJ,,0,0,0,0,0,1,0,0,14,2.8,0,44,0.44
2021121205,2021,NO,,0,0,1,0,0,0,0,0,4,0.8,0,31,0.31
2021121205,2021,NYJ,,0,0,0,0,0,1,0,0,11,2.2,0,22,0.22
2021121205,2021,NO,,1,0,0,0,0,0,0,0,1,0.2,0,34,0.34
2021121205,2021,NYJ,,0,0,0,0,0,1,0,0,7,1.4,0,18,0.18
2021121205,2021,NO,,0,0,0,0,0,1,0,0,28,5.6,0,22,0.22
2021121205,2021,NYJ,,0,0,1,0,0,0,0,0,5,1.0,0,13,0.13
2021121205,2021,NO,,0,0,0,0,0,1,0,0,17,3.4,0,47,0.47
2021121205,2021,NYJ,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2021121205,2021,NO,,0,0,1,0,0,0,0,0,5,1.0,0,5,0.05
2021121204,2021,KC,,0,0,0,0,0,1,0,0,18,3.6,0,36,0.36
2021121207,2021,WAS,,0,0,1,0,0,0,0,0,6,1.2,0,45,0.45
2021121207,2021,DAL,,0,0,0,0,0,1,0,0,12,2.4,0,16,0.16
2021121207,2021,WAS,,0,0,0,0,0,1,0,0,17,3.4,0,29,0.29
2021121207,2021,WAS,,1,0,0,0,0,0,1,0,2,0.4,-12,46,0.46
2021121204,2021,LV,1.0,1,1,0,0,1,0,0,0,1,0.2,4,34,0.34
2021121204,2021,LV,,0,0,1,0,0,0,0,0,4,0.8,0,45,0.45
2021121204,2021,KC,,0,0,0,0,0,1,0,0,7,1.4,0,35,0.35
2021121204,2021,LV,,0,0,0,0,0,1,0,0,9,1.8,0,24,0.24
2021121203,2021,SEA,,0,0,0,0,0,1,0,0,18,3.6,0,0,0.0
2021121203,2021,SEA,,0,0,0,0,0,1,0,0,13,2.6,0,45,0.45
2021121203,2021,HOU,0.0,0,0,1,1,1,0,0,1,6,1.2,0,47,0.47
2021121203,2021,HOU,0.0,0,0,1,1,1,0,0,1,3,0.6,0,0,0.0
2021121205,2021,NYJ,,0,0,0,0,0,1,0,0,10,2.0,0,18,0.18
2021121205,2021,NYJ,0.0,0,0,1,1,1,0,0,1,6,1.2,0,49,0.49
2021120508,2021,WAS,,0,0,1,0,0,0,0,0,4,0.8,0,44,0.44
2021120505,2021,DEN,1.0,1,0,0,1,1,0,1,0,2,0.4,75,27,0.27
2021120505,2021,KC,,1,0,0,0,0,0,0,0,2,0.4,0,8,0.08
2021120505,2021,KC,,0,0,1,0,0,0,0,0,6,1.2,0,26,0.26
2021120505,2021,KC,,0,0,0,0,0,1,0,0,8,1.6,0,11,0.11
2021120505,2021,DEN,0.0,1,1,0,0,1,0,0,0,2,0.4,-1,8,0.08
2021120505,2021,DEN,1.0,0,0,0,1,1,1,0,0,7,1.4,10,42,0.42
2021120505,2021,DEN,1.0,1,1,0,0,1,0,0,0,1,0.2,1,46,0.46
2021120505,2021,KC,,0,0,1,0,0,0,0,0,6,1.2,0,41,0.41
2021120505,2021,DEN,,0,0,0,0,0,1,0,0,20,4.0,0,24,0.24
2021120505,2021,KC,,0,0,0,0,0,1,0,0,15,3.0,0,37,0.37
2021120505,2021,DEN,,0,0,0,0,0,1,0,0,9,1.8,0,26,0.26
2021120505,2021,DEN,,0,0,0,0,0,1,0,0,9,1.8,0,26,0.26
2021120504,2021,IND,,0,0,1,0,0,0,0,0,4,0.8,0,4,0.04
2021120504,2021,HOU,0.0,0,0,1,1,1,0,0,1,6,1.2,0,40,0.4
2021120504,2021,IND,,0,0,0,0,0,1,0,0,14,2.8,0,45,0.45
2021120504,2021,HOU,,0,0,1,0,0,0,0,0,3,0.6,0,40,0.4
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,10,2.0,0,12,0.12
2021120503,2021,DET,,0,0,0,0,0,1,0,0,8,1.6,0,27,0.27
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,10,2.0,-3,42,0.42
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,8,1.6,0,41,0.41
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,13,2.6,0,13,0.13
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,10,2.0,0,23,0.23
2021120503,2021,DET,0.0,1,1,0,0,1,0,0,0,1,0.2,0,41,0.41
2021120503,2021,MIN,,0,0,0,0,0,1,0,0,9,1.8,0,46,0.46
2021120502,2021,LAC,,0,0,1,0,0,0,0,0,5,1.0,0,25,0.25
2021120502,2021,LAC,,1,0,0,0,0,0,0,0,2,0.4,0,43,0.43
2021120502,2021,CIN,,0,0,0,0,0,1,0,0,20,4.0,0,15,0.15
2021120502,2021,LAC,,0,0,0,0,0,1,0,0,13,2.6,0,12,0.12
2021120502,2021,CIN,,0,0,0,0,0,1,0,0,14,2.8,0,39,0.39
2021120502,2021,LAC,,0,0,0,0,0,1,0,0,24,4.8,0,24,0.24
2021120505,2021,DEN,0.0,0,1,0,0,1,1,0,0,8,1.6,6,48,0.48
2021120505,2021,KC,,0,0,0,0,0,1,0,0,24,4.8,0,48,0.48
2021120505,2021,DEN,1.0,0,0,0,1,1,1,1,0,7,1.4,13,13,0.13
2021120502,2021,CIN,,0,0,0,0,0,1,0,0,8,1.6,0,30,0.3
2021120502,2021,LAC,,0,0,1,0,0,0,0,0,6,1.2,0,25,0.25
2021120502,2021,LAC,1.0,0,0,1,1,1,0,1,0,4,0.8,4,4,0.04
2021120501,2021,ARI,0.0,0,1,0,0,1,1,0,0,12,2.4,0,35,0.35
2021120501,2021,CHI,1.0,0,0,1,1,1,0,1,0,4,0.8,8,8,0.08
2021120501,2021,CHI,1.0,0,0,1,1,1,0,0,0,5,1.0,24,30,0.3
2021120501,2021,ARI,,0,0,0,0,0,1,0,0,7,1.4,0,7,0.07
2021120501,2021,CHI,,0,0,0,0,0,1,0,0,16,3.2,0,15,0.15
2021120501,2021,ARI,,0,0,0,0,0,1,0,0,8,1.6,0,40,0.4
2021120501,2021,CHI,1.0,1,1,0,0,1,0,0,0,1,0.2,2,17,0.17
2021120501,2021,ARI,,0,0,0,0,0,1,0,0,7,1.4,0,15,0.15
2021120501,2021,ARI,,0,0,1,0,0,0,0,0,5,1.0,0,24,0.24
2021120501,2021,CHI,1.0,0,0,0,1,1,1,0,0,8,1.6,11,27,0.27
2021120504,2021,HOU,,0,0,0,0,0,1,0,0,26,5.2,0,17,0.17
2021120504,2021,IND,,0,0,0,0,0,1,0,0,7,1.4,0,48,0.48
